epoch,train_box_loss,train_cls_loss,train_dfl_loss,metrics_precision,metrics_recall,metrics_mAP50,metrics_mAP50_95,val_box_loss,val_cls_loss,val_dfl_loss,lr_pg0,lr_pg1,lr_pg2
410,1.0452,0.82891,1.1276,0.81835,0.67591,0.77867,0.54708,0.99634,0.73026,1.0645,0.001002,0.001002,0.001002
411,1.0438,0.82835,1.1279,0.81681,0.6773,0.77877,0.54702,0.99632,0.73003,1.0645,0.00098,0.00098,0.00098
412,1.0434,0.82776,1.127,0.81568,0.67775,0.77868,0.54728,0.99664,0.7291,1.0646,0.000958,0.000958,0.000958
413,1.0443,0.82681,1.1267,0.82176,0.67494,0.77889,0.54747,0.99655,0.7286,1.0646,0.000936,0.000936,0.000936
414,1.0419,0.8248,1.1246,0.82375,0.67406,0.77902,0.54754,0.99656,0.72805,1.0643,0.000914,0.000914,0.000914
415,1.0424,0.82461,1.1256,0.82274,0.67412,0.77873,0.54776,0.99623,0.7277,1.0643,0.000892,0.000892,0.000892
416,1.04,0.82097,1.126,0.82305,0.67321,0.77876,0.54782,0.99666,0.72753,1.0648,0.00087,0.00087,0.00087
417,1.0388,0.81929,1.124,0.82252,0.67375,0.7787,0.54749,0.99615,0.7271,1.0646,0.000848,0.000848,0.000848
418,1.0403,0.81893,1.1224,0.82112,0.67493,0.77903,0.54806,0.99589,0.72736,1.0644,0.000826,0.000826,0.000826
419,1.0368,0.81644,1.1203,0.81917,0.67603,0.77906,0.54806,0.99611,0.72724,1.0643,0.000804,0.000804,0.000804
420,1.0358,0.81635,1.1218,0.81837,0.67725,0.77954,0.54847,0.99635,0.72638,1.0645,0.000782,0.000782,0.000782
421,1.0325,0.8128,1.1191,0.81639,0.67703,0.77931,0.54852,0.99578,0.72646,1.064,0.00076,0.00076,0.00076
422,1.0312,0.81008,1.1182,0.81594,0.67784,0.77982,0.54858,0.99538,0.72612,1.0635,0.000738,0.000738,0.000738
423,1.0285,0.80809,1.1179,0.8181,0.67612,0.77977,0.54869,0.99545,0.72589,1.0635,0.000716,0.000716,0.000716
424,1.0286,0.80912,1.1184,0.81707,0.67694,0.77962,0.5487,0.99474,0.72564,1.0634,0.000694,0.000694,0.000694
425,1.0278,0.80625,1.1172,0.81778,0.6763,0.7799,0.54897,0.99442,0.72525,1.0634,0.000672,0.000672,0.000672
426,1.0257,0.80633,1.1172,0.81671,0.6753,0.77998,0.54906,0.99399,0.72641,1.0633,0.00065,0.00065,0.00065
427,1.0255,0.8029,1.1166,0.81467,0.67648,0.7803,0.54918,0.99366,0.72661,1.0632,0.000628,0.000628,0.000628
428,1.0257,0.80327,1.1152,0.81592,0.67566,0.78043,0.54935,0.99286,0.72621,1.0626,0.000606,0.000606,0.000606
429,1.0225,0.80134,1.1134,0.81715,0.67376,0.78056,0.54915,0.99223,0.72618,1.0621,0.000584,0.000584,0.000584
430,1.0218,0.80012,1.1147,0.81697,0.67585,0.78057,0.54946,0.99298,0.72503,1.0625,0.000562,0.000562,0.000562
431,1.0182,0.79744,1.1126,0.81527,0.677,0.78131,0.54959,0.9934,0.72567,1.0627,0.00054,0.00054,0.00054
432,1.0188,0.79461,1.1113,0.82079,0.67357,0.78069,0.54958,0.99371,0.72564,1.0627,0.000518,0.000518,0.000518
433,1.0177,0.79441,1.1103,0.81993,0.67439,0.78079,0.54943,0.99272,0.72612,1.0624,0.000496,0.000496,0.000496
434,1.0149,0.78945,1.1095,0.82048,0.67439,0.78096,0.54978,0.99221,0.72609,1.0623,0.000474,0.000474,0.000474
435,1.014,0.7883,1.1089,0.82174,0.6743,0.78116,0.55002,0.9924,0.72569,1.0623,0.000452,0.000452,0.000452
436,1.0121,0.7869,1.1072,0.82236,0.67503,0.78096,0.54958,0.99204,0.72588,1.062,0.00043,0.00043,0.00043
437,1.0106,0.78627,1.1061,0.82046,0.67692,0.78121,0.54991,0.99185,0.72601,1.0619,0.000408,0.000408,0.000408
438,1.0088,0.78343,1.1058,0.81818,0.67803,0.7815,0.54992,0.99181,0.72564,1.0615,0.000386,0.000386,0.000386
439,1.0101,0.78181,1.1055,0.8181,0.67767,0.78129,0.54982,0.99191,0.72562,1.0615,0.000364,0.000364,0.000364
440,0.98518,0.72422,1.0757,0.81631,0.67948,0.781,0.55001,0.99161,0.7256,1.0612,0.000342,0.000342,0.000342
441,0.97712,0.71357,1.0708,0.81964,0.67775,0.7817,0.55028,0.99146,0.72535,1.0612,0.00032,0.00032,0.00032
442,0.97366,0.70781,1.0668,0.82157,0.67757,0.78157,0.5506,0.99118,0.7249,1.0608,0.000298,0.000298,0.000298
443,0.96864,0.70365,1.064,0.82254,0.67657,0.782,0.55084,0.99149,0.72419,1.0608,0.000276,0.000276,0.000276
444,0.96728,0.702,1.0648,0.82252,0.67775,0.78212,0.5507,0.99192,0.72339,1.0609,0.000254,0.000254,0.000254
445,0.96458,0.69702,1.0632,0.822,0.67818,0.78254,0.55093,0.99204,0.72289,1.0607,0.000232,0.000232,0.000232
446,0.96224,0.69262,1.0601,0.82259,0.67639,0.78232,0.55073,0.99268,0.72248,1.0607,0.00021,0.00021,0.00021
447,0.9583,0.68991,1.0594,0.82197,0.67575,0.78246,0.55072,0.99253,0.7221,1.0607,0.000188,0.000188,0.000188
448,0.95562,0.68586,1.0588,0.81964,0.67766,0.7821,0.55119,0.99283,0.72238,1.061,0.000166,0.000166,0.000166
449,0.95477,0.68387,1.0584,0.8238,0.67585,0.78216,0.55067,0.99304,0.72174,1.0609,0.000144,0.000144,0.000144
